Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
2025-04-05 16:35:00+00:00,82747.66,82747.66,82747.66,82747.66,0.00181,2025-04-05 16:39:59.999000+00:00,149.7732646,1,0.00181,149.7732646
2025-04-05 16:40:00+00:00,82747.66,82747.66,82747.66,82747.66,0.0,2025-04-05 16:44:59.999000+00:00,0.0,0,0.0,0.0
2025-04-05 16:45:00+00:00,82831.21,82838.09,82700.26,82700.26,0.27082,2025-04-05 16:49:59.999000+00:00,22433.8213998,7,0.2707,22423.8960326
2025-04-05 16:50:00+00:00,82754.61,82754.61,82754.61,82754.61,3e-05,2025-04-05 16:54:59.999000+00:00,2.4826383,1,3e-05,2.4826383
2025-04-05 16:55:00+00:00,82646.49,82646.49,82646.49,82646.49,0.00041,2025-04-05 16:59:59.999000+00:00,33.8850609,1,0.0,0.0
2025-04-05 17:00:00+00:00,82707.72,82829.16,82707.72,82829.16,0.00015,2025-04-05 17:04:59.999000+00:00,12.4207308,2,0.00012,9.9394992
2025-04-05 17:05:00+00:00,82708.25,82708.25,82708.25,82708.25,0.00041,2025-04-05 17:09:59.999000+00:00,33.9103825,1,0.0,0.0
2025-04-05 17:10:00+00:00,82777.11,82777.11,82777.11,82777.11,0.00024,2025-04-05 17:14:59.999000+00:00,19.8665064,1,0.00024,19.8665064
2025-04-05 17:15:00+00:00,82705.49,82705.49,82705.49,82705.49,3e-05,2025-04-05 17:19:59.999000+00:00,2.4811647,1,0.0,0.0
2025-04-05 17:20:00+00:00,82705.49,82705.49,82705.49,82705.49,0.0,2025-04-05 17:24:59.999000+00:00,0.0,0,0.0,0.0
2025-04-05 17:25:00+00:00,82893.0,82893.0,82893.0,82893.0,0.00075,2025-04-05 17:29:59.999000+00:00,62.16975,1,0.00075,62.16975
2025-04-05 17:30:00+00:00,82893.0,82893.0,82893.0,82893.0,0.0,2025-04-05 17:34:59.999000+00:00,0.0,0,0.0,0.0
2025-04-05 17:35:00+00:00,82827.09,82829.36,82827.09,82829.36,0.00035,2025-04-05 17:39:59.999000+00:00,28.9899355,2,0.0,0.0
2025-04-05 17:40:00+00:00,82829.36,82829.36,82829.36,82829.36,0.0,2025-04-05 17:44:59.999000+00:00,0.0,0,0.0,0.0
2025-04-05 17:45:00+00:00,82985.08,82985.08,82985.07,82985.07,0.00026,2025-04-05 17:49:59.999000+00:00,21.5761197,6,0.00026,21.5761197
2025-04-05 17:50:00+00:00,82887.9,82887.9,82887.9,82887.9,6e-05,2025-04-05 17:54:59.999000+00:00,4.973274,1,0.0,0.0
2025-04-05 17:55:00+00:00,82983.07,82983.07,82983.07,82983.07,9e-05,2025-04-05 17:59:59.999000+00:00,7.4684763,3,9e-05,7.4684763
2025-04-05 18:00:00+00:00,82868.86,82981.32,82868.86,82981.32,0.00065,2025-04-05 18:04:59.999000+00:00,53.8890376,6,0.00025,20.7414936
2025-04-05 18:05:00+00:00,82985.08,82985.08,82985.08,82985.08,0.0036,2025-04-05 18:09:59.999000+00:00,298.746288,2,0.0036,298.746288
2025-04-05 18:10:00+00:00,83007.5,83045.25,83007.5,83045.25,0.00025,2025-04-05 18:14:59.999000+00:00,20.7533859,4,0.00025,20.7533859
2025-04-05 18:15:00+00:00,83011.83,83045.25,83011.83,83012.2,0.04459,2025-04-05 18:19:59.999000+00:00,3701.5063685,4,3e-05,2.4913575
2025-04-05 18:20:00+00:00,83042.41,83042.41,82923.38,82923.38,0.01812,2025-04-05 18:24:59.999000+00:00,1504.7010923,2,0.01789,1485.6287149
