Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
2025-04-01 17:00:00+00:00,128.09,128.18,127.12,127.17,27.582,2025-04-01 17:59:59.999000+00:00,3522.40566,43,13.155,1681.24036
2025-04-01 18:00:00+00:00,127.18,127.18,125.63,126.4,50.112,2025-04-01 18:59:59.999000+00:00,6315.53989,66,6.191,782.13796
2025-04-01 19:00:00+00:00,126.41,127.07,126.39,126.88,34.067,2025-04-01 19:59:59.999000+00:00,4309.97543,18,8.707,1104.38358
2025-04-01 20:00:00+00:00,126.69,126.69,125.45,125.92,44.795,2025-04-01 20:59:59.999000+00:00,5640.28384,28,30.864,3888.47291
2025-04-01 21:00:00+00:00,126.53,126.53,126.26,126.31,22.555,2025-04-01 21:59:59.999000+00:00,2849.4641,8,2.446,309.32362
2025-04-01 22:00:00+00:00,126.37,127.1,126.35,127.07,19.576,2025-04-01 22:59:59.999000+00:00,2482.05184,14,14.964,1896.3206
2025-04-01 23:00:00+00:00,126.86,127.29,126.36,126.9,2.133,2025-04-01 23:59:59.999000+00:00,270.4213,6,2.133,270.4213
2025-04-02 00:00:00+00:00,126.68,126.84,126.27,126.84,37.23,2025-04-02 00:59:59.999000+00:00,4710.16906,24,8.587,1089.00996
2025-04-02 01:00:00+00:00,125.8,126.0,125.41,125.68,28.0,2025-04-02 01:59:59.999000+00:00,3519.24659,15,13.302,1671.72307
2025-04-02 02:00:00+00:00,125.62,125.62,124.23,124.92,55.943,2025-04-02 02:59:59.999000+00:00,6994.3233,49,27.595,3456.66817
2025-04-02 03:00:00+00:00,125.02,125.02,124.43,124.43,1.838,2025-04-02 03:59:59.999000+00:00,229.64009,4,1.638,204.75409
2025-04-02 04:00:00+00:00,124.37,124.88,124.37,124.79,20.144,2025-04-02 04:59:59.999000+00:00,2509.78975,10,19.965,2487.48635
2025-04-02 05:00:00+00:00,124.37,124.51,123.55,123.56,31.476,2025-04-02 05:59:59.999000+00:00,3911.34515,35,23.824,2962.31652
2025-04-02 06:00:00+00:00,124.09,124.2,123.98,124.11,10.737,2025-04-02 06:59:59.999000+00:00,1332.31829,15,9.676,1200.60095
2025-04-02 07:00:00+00:00,124.03,124.56,124.03,124.55,10.547,2025-04-02 07:59:59.999000+00:00,1312.415,5,2.427,301.10101
2025-04-02 08:00:00+00:00,124.44,125.69,124.26,125.24,20.335,2025-04-02 08:59:59.999000+00:00,2536.33655,16,13.613,1696.74347
2025-04-02 09:00:00+00:00,126.03,126.61,126.03,126.05,15.426,2025-04-02 09:59:59.999000+00:00,1945.43752,16,7.226,911.90034
2025-04-02 10:00:00+00:00,126.1,126.46,126.1,126.35,28.688,2025-04-02 10:59:59.999000+00:00,3619.94929,7,2.041,258.00776
2025-04-02 11:00:00+00:00,126.05,126.18,125.75,125.76,56.427,2025-04-02 11:59:59.999000+00:00,7096.74454,7,0.197,24.85746
2025-04-02 12:00:00+00:00,126.04,126.7,125.08,126.61,50.484,2025-04-02 12:59:59.999000+00:00,6361.94818,21,18.334,2319.17295
2025-04-02 13:00:00+00:00,126.68,127.79,125.25,127.79,19.11,2025-04-02 13:59:59.999000+00:00,2422.5905,37,17.846,2262.4783
2025-04-02 14:00:00+00:00,126.27,128.0,126.27,128.0,77.086,2025-04-02 14:59:59.999000+00:00,9766.37802,16,73.697,9336.08598
2025-04-02 15:00:00+00:00,127.78,130.77,127.78,130.2,1601.13,2025-04-02 15:59:59.999000+00:00,207906.5261,134,833.736,108356.00432
2025-04-02 16:00:00+00:00,130.2,131.69,130.2,131.08,106.854,2025-04-02 16:59:59.999000+00:00,14009.93539,65,28.05,3678.07072
2025-04-02 17:00:00+00:00,131.08,131.28,129.37,129.71,136.624,2025-04-02 17:59:59.999000+00:00,17718.3376,20,129.474,16790.94313
2025-04-02 18:00:00+00:00,129.69,130.07,129.16,130.07,14.074,2025-04-02 18:59:59.999000+00:00,1823.08846,10,4.971,646.56741
2025-04-02 19:00:00+00:00,130.32,131.29,130.12,131.29,87.776,2025-04-02 19:59:59.999000+00:00,11442.09012,20,62.882,8201.8542
2025-04-02 20:00:00+00:00,131.29,135.91,127.0,128.31,523.068,2025-04-02 20:59:59.999000+00:00,69162.86338,411,317.418,42240.11072
2025-04-02 21:00:00+00:00,127.93,128.11,124.76,125.04,63.723,2025-04-02 21:59:59.999000+00:00,8025.03155,98,26.86,3380.8221
2025-04-02 22:00:00+00:00,124.67,124.67,118.35,118.81,964.925,2025-04-02 22:59:59.999000+00:00,116752.11556,264,502.601,60963.99156
