Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
2025-04-07 16:34:00+00:00,1.97,1.97,1.97,1.97,0.0,2025-04-07 16:34:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:35:00+00:00,2.0153,2.0153,2.0153,2.0153,10.8,2025-04-07 16:35:59.999000+00:00,21.76524,1,10.8,21.76524
2025-04-07 16:36:00+00:00,2.0153,2.0153,2.0153,2.0153,0.0,2025-04-07 16:36:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:37:00+00:00,2.0153,2.0153,2.0153,2.0153,0.0,2025-04-07 16:37:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:38:00+00:00,2.0153,2.0153,2.0153,2.0153,0.0,2025-04-07 16:38:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:39:00+00:00,2.0164,2.0164,2.0164,2.0164,4.7,2025-04-07 16:39:59.999000+00:00,9.47708,1,4.7,9.47708
2025-04-07 16:40:00+00:00,2.0164,2.0164,2.0164,2.0164,0.0,2025-04-07 16:40:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:41:00+00:00,2.0164,2.0164,2.0164,2.0164,0.0,2025-04-07 16:41:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:42:00+00:00,2.0164,2.0164,2.0164,2.0164,0.0,2025-04-07 16:42:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:43:00+00:00,2.0164,2.0164,2.0164,2.0164,0.0,2025-04-07 16:43:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:44:00+00:00,2.0164,2.0164,2.0164,2.0164,0.0,2025-04-07 16:44:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:45:00+00:00,1.9885,1.9885,1.9885,1.9885,8.0,2025-04-07 16:45:59.999000+00:00,15.908,1,0.0,0.0
2025-04-07 16:46:00+00:00,1.9885,1.9885,1.9885,1.9885,0.0,2025-04-07 16:46:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:47:00+00:00,1.9885,1.9885,1.9885,1.9885,0.0,2025-04-07 16:47:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:48:00+00:00,1.9885,1.9885,1.9885,1.9885,0.0,2025-04-07 16:48:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:49:00+00:00,1.9885,1.9885,1.9885,1.9885,0.0,2025-04-07 16:49:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:50:00+00:00,1.9885,1.9885,1.9885,1.9885,0.0,2025-04-07 16:50:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:51:00+00:00,1.9885,1.9885,1.9885,1.9885,0.0,2025-04-07 16:51:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:52:00+00:00,1.9885,1.9885,1.9885,1.9885,0.0,2025-04-07 16:52:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:53:00+00:00,1.9885,1.9885,1.9885,1.9885,0.0,2025-04-07 16:53:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:54:00+00:00,1.9885,1.9885,1.9885,1.9885,0.0,2025-04-07 16:54:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:55:00+00:00,1.9885,1.9885,1.9885,1.9885,0.0,2025-04-07 16:55:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:56:00+00:00,1.9885,1.9885,1.9885,1.9885,0.0,2025-04-07 16:56:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:57:00+00:00,1.9885,1.9885,1.9885,1.9885,0.0,2025-04-07 16:57:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 16:58:00+00:00,1.9711,1.9711,1.97,1.97,15.8,2025-04-07 16:58:59.999000+00:00,31.13128,2,0.0,0.0
2025-04-07 16:59:00+00:00,1.97,1.97,1.97,1.97,0.0,2025-04-07 16:59:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:00:00+00:00,2.0019,2.0019,2.0019,2.0019,75.4,2025-04-07 17:00:59.999000+00:00,150.94326,1,75.4,150.94326
2025-04-07 17:01:00+00:00,2.0019,2.0019,2.0019,2.0019,0.0,2025-04-07 17:01:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:02:00+00:00,2.0019,2.0019,2.0019,2.0019,0.0,2025-04-07 17:02:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:03:00+00:00,2.0019,2.0019,2.0019,2.0019,0.0,2025-04-07 17:03:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:04:00+00:00,2.0019,2.0019,2.0019,2.0019,0.0,2025-04-07 17:04:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:05:00+00:00,2.0019,2.0019,2.0019,2.0019,0.0,2025-04-07 17:05:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:06:00+00:00,2.0019,2.0019,2.0019,2.0019,0.0,2025-04-07 17:06:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:07:00+00:00,2.0019,2.0019,2.0019,2.0019,0.0,2025-04-07 17:07:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:08:00+00:00,2.0019,2.0019,2.0019,2.0019,0.0,2025-04-07 17:08:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:09:00+00:00,2.0019,2.0019,2.0019,2.0019,0.0,2025-04-07 17:09:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:10:00+00:00,2.0019,2.0019,2.0019,2.0019,0.0,2025-04-07 17:10:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:11:00+00:00,2.0019,2.0019,2.0019,2.0019,0.0,2025-04-07 17:11:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:12:00+00:00,2.0153,2.0164,2.0153,2.0164,15.5,2025-04-07 17:12:59.999000+00:00,31.24232,2,15.5,31.24232
2025-04-07 17:13:00+00:00,2.022,2.022,2.022,2.022,7.0,2025-04-07 17:13:59.999000+00:00,14.154,1,7.0,14.154
2025-04-07 17:14:00+00:00,2.0252,2.0304,2.0252,2.0304,44.9,2025-04-07 17:14:59.999000+00:00,91.1296,2,6.8,13.77136
2025-04-07 17:15:00+00:00,2.0304,2.0304,2.0304,2.0304,0.0,2025-04-07 17:15:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:16:00+00:00,2.0304,2.0304,2.0304,2.0304,0.0,2025-04-07 17:16:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:17:00+00:00,2.0304,2.0304,2.0304,2.0304,0.0,2025-04-07 17:17:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:18:00+00:00,2.0304,2.0304,2.0304,2.0304,0.0,2025-04-07 17:18:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:19:00+00:00,2.0323,2.0324,2.0323,2.0324,245.5,2025-04-07 17:19:59.999000+00:00,498.93441,2,245.5,498.93441
2025-04-07 17:20:00+00:00,2.0324,2.0324,2.0324,2.0324,0.0,2025-04-07 17:20:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:21:00+00:00,2.0324,2.0324,2.0324,2.0324,0.0,2025-04-07 17:21:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:22:00+00:00,2.0324,2.0324,2.0324,2.0324,0.0,2025-04-07 17:22:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:23:00+00:00,2.0324,2.0324,2.0324,2.0324,0.0,2025-04-07 17:23:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:24:00+00:00,2.0324,2.0324,2.0324,2.0324,0.0,2025-04-07 17:24:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:25:00+00:00,2.0324,2.0324,2.0324,2.0324,0.0,2025-04-07 17:25:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:26:00+00:00,2.0324,2.0324,2.0324,2.0324,0.0,2025-04-07 17:26:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:27:00+00:00,2.0324,2.0324,2.0324,2.0324,0.0,2025-04-07 17:27:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:28:00+00:00,2.0173,2.0173,2.0173,2.0173,84.6,2025-04-07 17:28:59.999000+00:00,170.66358,1,0.0,0.0
2025-04-07 17:29:00+00:00,2.0173,2.0173,2.0173,2.0173,0.0,2025-04-07 17:29:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:30:00+00:00,2.0173,2.0173,2.0173,2.0173,0.0,2025-04-07 17:30:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:31:00+00:00,2.0173,2.0173,2.0173,2.0173,0.0,2025-04-07 17:31:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:32:00+00:00,2.0173,2.0173,2.0173,2.0173,0.0,2025-04-07 17:32:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:33:00+00:00,2.0173,2.0173,2.0173,2.0173,0.0,2025-04-07 17:33:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:34:00+00:00,2.0173,2.0173,2.0173,2.0173,0.0,2025-04-07 17:34:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:35:00+00:00,2.0173,2.0173,2.0173,2.0173,0.0,2025-04-07 17:35:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:36:00+00:00,2.0173,2.0173,2.0173,2.0173,0.0,2025-04-07 17:36:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:37:00+00:00,2.0173,2.0173,2.0173,2.0173,0.0,2025-04-07 17:37:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:38:00+00:00,2.0173,2.0173,2.0173,2.0173,0.0,2025-04-07 17:38:59.999000+00:00,0.0,0,0.0,0.0
2025-04-07 17:39:00+00:00,2.0437,2.047,2.0437,2.047,159.2,2025-04-07 17:39:59.999000+00:00,325.63422,5,159.2,325.63422
2025-04-07 17:40:00+00:00,2.047,2.047,2.047,2.047,20.0,2025-04-07 17:40:59.999000+00:00,40.94,1,0.0,0.0
2025-04-07 17:41:00+00:00,2.047,2.047,2.047,2.047,0.0,2025-04-07 17:41:59.999000+00:00,0.0,0,0.0,0.0
